1	40536	40674	2	2	1	1	0	16
1	296249	296361	2	2	1	1	0	17
1	1365488	1365611	2	2	1	0	1	1
1	5129003	5129093	2	2	1	1	0	19
1	7005182	7005261	2	2	1	1	0	19
1	17888127	17888214	2	2	1	1	0	15
1	28136605	28136724	2	2	1	1	0	19
1	29462360	29462536	1	1	1	1	0	9
2	11819255	11819343	1	1	1	0	1	2
2	17017989	17018126	2	2	1	1	0	19
2	17815713	17815820	2	2	1	1	0	5
3	5582031	5582131	1	1	1	1	0	23
3	20704185	20704282	1	1	1	1	0	7
3	20704318	20704410	1	1	1	1	0	8
4	1441249	1441347	1	1	1	1	0	16
4	11647674	11647774	2	2	1	1	0	12
5	359715	359783	1	1	1	0	1	6
5	555797	556120	2	2	1	1	0	10
5	1252791	1252895	2	2	1	0	1	1
5	2877416	2877568	1	1	1	1	0	23
5	16823324	16823448	2	2	1	0	1	1
