1	2626273	2626773	2	2	1	1	0	18
1	5472399	5472519	1	1	1	1	0	3
1	16398953	16399660	2	2	1	1	0	21
1	26289151	26289231	2	2	1	1	0	16
1	27792972	27793396	1	1	1	1	0	17
2	12379962	12380039	1	1	1	1	0	23
2	14173819	14174147	1	1	1	1	0	19
2	15855120	15855223	1	1	1	1	0	17
2	16108719	16108967	1	1	1	1	0	21
3	367838	368002	1	1	1	1	0	10
3	5128373	5128632	2	2	1	1	0	14
3	5399818	5399902	2	2	1	1	0	6
3	9723145	9723316	2	2	1	1	0	22
3	19690272	19690354	1	1	1	1	0	21
3	22736784	22736868	1	1	1	1	0	11
3	23052435	23052744	1	1	1	1	0	23
4	7487860	7488004	1	1	1	1	0	22
4	13373268	13373349	2	2	1	1	0	23
4	13530481	13530567	2	2	1	1	0	20
4	18257968	18258350	1	1	1	1	0	1
5	1252259	1252683	2	2	1	1	0	10
5	3920399	3920488	1	1	1	1	0	13
5	4390401	4390499	2	2	1	1	0	13
5	7585456	7585535	2	2	1	1	0	11
5	8119982	8120167	2	2	1	3	0	18
5	8462136	8462438	2	2	1	2	0	20
5	13710917	13711665	2	2	1	2	0	17
5	16194731	16194821	2	2	1	1	0	11
5	17612828	17612906	1	1	1	1	0	7
