Sample	total_reads	total_tags	total_assigned_tags	cds_exons_total_bases	cds_exons_tag_count	cds_exons_tags_kb	5_utr_exons_total_bases	5_utr_exons_tag_count	5_utr_exons_tags_kb	3_utr_exons_total_bases	3_utr_exons_tag_count	3_utr_exons_tags_kb	introns_total_bases	introns_tag_count	introns_tags_kb	tss_up_1kb_total_bases	tss_up_1kb_tag_count	tss_up_1kb_tags_kb	tss_up_5kb_tags_kb	tss_up_10kb_tags_kb	tes_down_1kb_total_bases	tes_down_1kb_tag_count	tes_down_1kb_tags_kb	tes_down_5kb_tags_kb	tes_down_10kb_tags_kb	other_intergenic_tag_count	cds_exons_tag_pct	5_utr_exons_tag_pct	3_utr_exons_tag_pct	introns_tag_pct	tss_up_1kb_tag_pct	tss_up_5kb_tag_pct	tss_up_10kb_tag_pct	tes_down_1kb_tag_pct	tes_down_5kb_tag_pct	tes_down_10kb_tag_pct	other_intergenic_tag_pct	tss_up_5kb-10kb_total_bases	tss_up_1kb-5kb_total_bases	tss_up_5kb-10kb_tag_count	tss_up_1kb-5kb_tag_count	tes_down_5kb-10kb_total_bases	tes_down_1kb-5kb_total_bases	tes_down_5kb-10kb_tag_count	tes_down_1kb-5kb_tag_count
GSM4486031_read_dist	276	306	291	33774176	210	0.01	6603616	28	0.0	7663686	41	0.01	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	6	0.0	0.0	0.0	15	68.62745098039215	9.15032679738562	13.398692810457517	0.6535947712418301	0.0	0.0	0.0	1.9607843137254901	3.2679738562091507	3.2679738562091507	4.901960784313726	5925848	18791890	0	0	8093075	19493025	0	4
GSM4486032_read_dist	262	285	265	33774176	173	0.01	6603616	48	0.01	7663686	29	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	8	0.0	0.0	0.0	20	60.70175438596491	16.842105263157894	10.175438596491228	0.7017543859649122	0.0	0.0	0.0	2.807017543859649	4.56140350877193	4.56140350877193	7.017543859649122	5925848	18791890	0	0	8093075	19493025	0	5
GSM4486033_read_dist	279	297	274	33774176	197	0.01	6603616	41	0.01	7663686	18	0.0	18075295	4	0.0	18033536	0	0.0	0.0	0.0	14111174	9	0.0	0.0	0.0	23	66.32996632996633	13.804713804713806	6.0606060606060606	1.3468013468013467	0.0	0.0	0.0	3.0303030303030303	4.713804713804714	4.713804713804714	7.744107744107744	5925848	18791890	0	0	8093075	19493025	0	5
GSM4486034_read_dist	284	314	288	33774176	210	0.01	6603616	40	0.01	7663686	25	0.0	18075295	4	0.0	18033536	0	0.0	0.0	0.0	14111174	5	0.0	0.0	0.0	26	66.87898089171973	12.738853503184714	7.961783439490445	1.2738853503184715	0.0	0.0	0.0	1.5923566878980893	2.8662420382165608	2.8662420382165608	8.280254777070063	5925848	18791890	0	0	8093075	19493025	0	4
GSM4486035_read_dist	276	287	213	33774176	60	0.0	6603616	93	0.01	7663686	11	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	28	0.0	0.0	0.0	74	20.905923344947734	32.40418118466899	3.8327526132404177	0.6968641114982579	0.0	0.0	0.0	9.75609756097561	16.376306620209057	16.376306620209057	25.78397212543554	5925848	18791890	0	0	8093075	19493025	0	19
GSM4486036_read_dist	281	288	212	33774176	61	0.0	6603616	92	0.01	7663686	16	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	25	0.0	0.0	0.0	76	21.180555555555554	31.944444444444443	5.555555555555555	0.3472222222222222	0.0	0.0	0.0	8.680555555555555	14.583333333333334	14.583333333333334	26.38888888888889	5925848	18791890	0	0	8093075	19493025	0	17
GSM4486037_read_dist	268	276	225	33774176	99	0.0	6603616	68	0.01	7663686	20	0.0	18075295	1	0.0	18033536	0	0.0	0.0	0.0	14111174	25	0.0	0.0	0.0	51	35.869565217391305	24.637681159420293	7.246376811594203	0.36231884057971014	0.0	0.0	0.0	9.057971014492754	13.405797101449277	13.405797101449277	18.478260869565215	5925848	18791890	0	0	8093075	19493025	0	12
GSM4486038_read_dist	245	258	216	33774176	120	0.0	6603616	54	0.01	7663686	13	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	18	0.0	0.0	0.0	42	46.51162790697674	20.930232558139537	5.038759689922481	0.7751937984496124	0.0	0.0	0.0	6.976744186046512	10.465116279069768	10.465116279069768	16.27906976744186	5925848	18791890	0	0	8093075	19493025	0	9
GSM4486039_read_dist	264	289	280	33774176	230	0.01	6603616	13	0.0	7663686	31	0.0	18075295	2	0.0	18033536	0	0.0	0.0	0.0	14111174	3	0.0	0.0	0.0	9	79.58477508650519	4.498269896193772	10.726643598615917	0.6920415224913495	0.0	0.0	0.0	1.0380622837370241	1.384083044982699	1.384083044982699	3.1141868512110724	5925848	18791890	0	0	8093075	19493025	0	1
GSM4486040_read_dist	275	306	295	33774176	234	0.01	6603616	10	0.0	7663686	34	0.0	18075295	5	0.0	18033536	0	0.0	0.0	0.0	14111174	10	0.0	0.0	0.0	11	76.47058823529412	3.2679738562091507	11.11111111111111	1.6339869281045754	0.0	0.0	0.0	3.2679738562091507	3.9215686274509802	3.9215686274509802	3.594771241830065	5925848	18791890	0	0	8093075	19493025	0	2
