index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-251', 'Metadata')	check_metadata_attributes_exist	All samples	check_metadata_attributes_exist	FlagCode.GREEN	All expected metadata keys found: Expected ['paired_end', 'has_ERCC', 'organism'], Found {'Factor Value[Spaceflight]', 'has_ERCC', 'paired_end', 'organism'}	20	{'dataset': Dataset(name='GLDS-251', type='bulkRNASeq', metadata={'has_ERCC': False, 'organism': 'Arabidopsis thaliana', 'paired_end': True, 'Factor Value[Spaceflight]': 'Space Flight'}), 'expected_attrs': ['paired_end', 'has_ERCC', 'organism']}	{'expected_attrs': ['paired_end', 'has_ERCC', 'organism']}
('ROOT', 'GLDS-251', 'Raw Reads')	check_for_outliers	All samples	check_for_outliers	FlagCode.YELLOW	Outliers found in FastQC multiQC module as follows: {'Atha_Ler-0_sl_FLT_0.57G_Rep4_R1_raw': {'FastQC': {'percent_duplicates': 2.9140384540585518}}, 'Atha_Ler-0_sl_FLT_1G_Rep1_R1_raw': {'FastQC': {'percent_duplicates': 2.9140384540585518}}}	30	{'dataset': Dataset(name='GLDS-251', type='bulkRNASeq', metadata={'has_ERCC': False, 'organism': 'Arabidopsis thaliana', 'paired_end': True, 'Factor Value[Spaceflight]': 'Space Flight'}), 'data_asset_keys': ['raw forward reads fastQC ZIP'], 'mqc_module': 'FastQC', 'mqc_plot': 'general_stats', 'mqc_keys': ['percent_gc', 'avg_sequence_length', 'total_sequences', 'percent_duplicates'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}	{'mqc_module': 'FastQC', 'mqc_plot': 'general_stats', 'mqc_keys': ['percent_gc', 'avg_sequence_length', 'total_sequences', 'percent_duplicates'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}
('ROOT', 'GLDS-251', 'Raw Reads')	check_for_outliers	All samples	check_for_outliers	FlagCode.GREEN	No outliers found for ['percent_gc', 'avg_sequence_length', 'total_sequences', 'percent_duplicates'] in general_stats part of FastQC multiQC module	20	{'dataset': Dataset(name='GLDS-251', type='bulkRNASeq', metadata={'has_ERCC': False, 'organism': 'Arabidopsis thaliana', 'paired_end': True, 'Factor Value[Spaceflight]': 'Space Flight'}), 'data_asset_keys': ['raw reverse reads fastQC ZIP'], 'mqc_module': 'FastQC', 'mqc_plot': 'general_stats', 'mqc_keys': ['percent_gc', 'avg_sequence_length', 'total_sequences', 'percent_duplicates'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}	{'mqc_module': 'FastQC', 'mqc_plot': 'general_stats', 'mqc_keys': ['percent_gc', 'avg_sequence_length', 'total_sequences', 'percent_duplicates'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}
('ROOT', 'GLDS-251', 'Raw Reads')	Check all samples are present in raw reads multiQC report	All samples	check_sample_in_multiqc_report	FlagCode.GREEN	Found all query samples after reformatting multiQC sample names. Details: {'query samples': ['Atha_Ler-0_sl_FLT_uG_Rep1', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'Atha_Ler-0_sl_FLT_0.18G_Rep1', 'Atha_Ler-0_sl_FLT_0.18G_Rep2', 'Atha_Ler-0_sl_FLT_0.18G_Rep3', 'Atha_Ler-0_sl_FLT_0.36G_Rep1', 'Atha_Ler-0_sl_FLT_0.36G_Rep2', 'Atha_Ler-0_sl_FLT_0.36G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep1', 'Atha_Ler-0_sl_FLT_0.57G_Rep2', 'Atha_Ler-0_sl_FLT_0.57G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep4', 'Atha_Ler-0_sl_FLT_1G_Rep1', 'Atha_Ler-0_sl_FLT_1G_Rep2', 'Atha_Ler-0_sl_FLT_1G_Rep3'], 'original multiQC sample names': ['Atha_Ler-0_sl_FLT_0.57G_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep2_R1_raw', 'Atha_Ler-0_sl_FLT_1G_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_1G_Rep2_R1_raw', 'Atha_Ler-0_sl_FLT_1G_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_1G_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_1G_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_1G_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep4_R2_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep4_R1_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_0.57G_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep2_R1_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_0.36G_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep2_R1_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_0.18G_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep2_R1_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_0.09G_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_uG_Rep4_R2_raw', 'Atha_Ler-0_sl_FLT_uG_Rep4_R1_raw', 'Atha_Ler-0_sl_FLT_uG_Rep3_R2_raw', 'Atha_Ler-0_sl_FLT_uG_Rep3_R1_raw', 'Atha_Ler-0_sl_FLT_uG_Rep1_R2_raw', 'Atha_Ler-0_sl_FLT_uG_Rep1_R1_raw', 'Atha_Ler-0_sl_FLT_uG_Rep2_R2_raw', 'Atha_Ler-0_sl_FLT_uG_Rep2_R1_raw'], 'reformatted multiQC sample names': ['Atha_Ler-0_sl_FLT_0.57G_Rep2', 'Atha_Ler-0_sl_FLT_0.57G_Rep2', 'Atha_Ler-0_sl_FLT_1G_Rep2', 'Atha_Ler-0_sl_FLT_1G_Rep2', 'Atha_Ler-0_sl_FLT_1G_Rep3', 'Atha_Ler-0_sl_FLT_1G_Rep3', 'Atha_Ler-0_sl_FLT_1G_Rep1', 'Atha_Ler-0_sl_FLT_1G_Rep1', 'Atha_Ler-0_sl_FLT_0.57G_Rep4', 'Atha_Ler-0_sl_FLT_0.57G_Rep4', 'Atha_Ler-0_sl_FLT_0.57G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep1', 'Atha_Ler-0_sl_FLT_0.57G_Rep1', 'Atha_Ler-0_sl_FLT_0.36G_Rep3', 'Atha_Ler-0_sl_FLT_0.36G_Rep3', 'Atha_Ler-0_sl_FLT_0.36G_Rep2', 'Atha_Ler-0_sl_FLT_0.36G_Rep2', 'Atha_Ler-0_sl_FLT_0.36G_Rep1', 'Atha_Ler-0_sl_FLT_0.36G_Rep1', 'Atha_Ler-0_sl_FLT_0.18G_Rep3', 'Atha_Ler-0_sl_FLT_0.18G_Rep3', 'Atha_Ler-0_sl_FLT_0.18G_Rep2', 'Atha_Ler-0_sl_FLT_0.18G_Rep2', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'Atha_Ler-0_sl_FLT_0.18G_Rep1', 'Atha_Ler-0_sl_FLT_0.18G_Rep1', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Atha_Ler-0_sl_FLT_uG_Rep1', 'Atha_Ler-0_sl_FLT_uG_Rep1', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Atha_Ler-0_sl_FLT_uG_Rep2']}	20	{'samples': ['Atha_Ler-0_sl_FLT_uG_Rep1', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Atha_Ler-0_sl_FLT_uG_Rep3', 'Atha_Ler-0_sl_FLT_uG_Rep4', 'Atha_Ler-0_sl_FLT_0.09G_Rep1', 'Atha_Ler-0_sl_FLT_0.09G_Rep2', 'Atha_Ler-0_sl_FLT_0.09G_Rep3', 'Atha_Ler-0_sl_FLT_0.18G_Rep1', 'Atha_Ler-0_sl_FLT_0.18G_Rep2', 'Atha_Ler-0_sl_FLT_0.18G_Rep3', 'Atha_Ler-0_sl_FLT_0.36G_Rep1', 'Atha_Ler-0_sl_FLT_0.36G_Rep2', 'Atha_Ler-0_sl_FLT_0.36G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep1', 'Atha_Ler-0_sl_FLT_0.57G_Rep2', 'Atha_Ler-0_sl_FLT_0.57G_Rep3', 'Atha_Ler-0_sl_FLT_0.57G_Rep4', 'Atha_Ler-0_sl_FLT_1G_Rep1', 'Atha_Ler-0_sl_FLT_1G_Rep2', 'Atha_Ler-0_sl_FLT_1G_Rep3'], 'multiqc_report_path': PosixPath('00-RawData/FastQC_Reports/raw_multiqc_report'), 'name_reformat_func': <function validate_bulkRNASeq.<locals>.<lambda>.<locals>.<lambda> at 0x7fe05c4d2320>}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep1', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep1'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep1', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep1'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep1', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Atha_Ler-0_sl_FLT_uG_Rep1'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Atha_Ler-0_sl_FLT_uG_Rep1'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R1_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Raw Reads By Sample')	check_fastqgz_file_contents	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_fastqgz_file_contents	FlagCode.GREEN	First 200000000 lines checked found no issues.  This means headers lines were identifiable and no decompression errors occured.	20	{'file': PosixPath('00-RawData/Fastq/Atha_Ler-0_sl_FLT_1G_Rep3_R2_raw.fastq.gz'), 'count_lines_to_check': 200000000}	{'count_lines_to_check': 200000000}
('ROOT', 'GLDS-251', 'Atha_Ler-0_sl_FLT_uG_Rep2', 'Raw Reads By Sample')	check_forward_and_reverse_reads_counts_match	{'Atha_Ler-0_sl_FLT_uG_Rep2'}	check_forward_and_reverse_reads_counts_match	FlagCode.GREEN	Forward and reverse read counts match at 300 sequences 	20	{'sample': Sample(name='Atha_Ler-0_sl_FLT_uG_Rep2'), 'reads_key_1': 'raw forward reads fastQC ZIP', 'reads_key_2': 'raw reverse reads fastQC ZIP'}	{}
