index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-194', 'STAR Alignments')	check_for_outliers	All samples	check_for_outliers	FlagCode.YELLOW	Outliers found in STAR multiQC module as follows: {'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6': {'STAR': {'avg_mapped_read_length': 2.018275619624944}}, 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9': {'STAR': {'deletion_rate': 2.2199633171485464, 'deletion_length': 3.3092613905841515, 'insertion_rate': 3.614627128060757, 'insertion_length': 3.482982541388725}}, 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7': {'STAR': {'deletion_rate': 2.7132884987371124}}, 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9': {'STAR': {'multimapped_percent': 2.4002629355108085}}, 'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10': {'STAR': {'multimapped_percent': 2.4002629355108085, 'multimapped_toomany_percent': 2.662876093795784}}, 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10': {'STAR': {'multimapped_toomany_percent': 2.662876093795784}}}	30	{'dataset': Dataset(name='GLDS-194', type='bulkRNASeq', metadata={'has_ERCC': True, 'organism': 'Mus musculus', 'paired_end': True}), 'data_asset_keys': ['aligned log Final'], 'mqc_module': 'STAR', 'mqc_plot': 'general_stats', 'mqc_keys': ['uniquely_mapped_percent', 'avg_mapped_read_length', 'mismatch_rate', 'deletion_rate', 'deletion_length', 'insertion_rate', 'insertion_length', 'multimapped_percent', 'multimapped_toomany_percent', 'unmapped_mismatches_percent', 'unmapped_tooshort_percent', 'unmapped_other_percent'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}	{'mqc_module': 'STAR', 'mqc_plot': 'general_stats', 'mqc_keys': ['uniquely_mapped_percent', 'avg_mapped_read_length', 'mismatch_rate', 'deletion_rate', 'deletion_length', 'insertion_rate', 'insertion_length', 'multimapped_percent', 'multimapped_toomany_percent', 'unmapped_mismatches_percent', 'unmapped_tooshort_percent', 'unmapped_other_percent'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}
('ROOT', 'GLDS-194', 'STAR Alignments')	Check all samples are present in STAR multiQC report	All samples	check_sample_in_multiqc_report	FlagCode.GREEN	Found all query samples after reformatting multiQC sample names. Details: {'query samples': ['Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10'], 'original multiQC sample names': ['Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7'], 'reformatted multiQC sample names': ['Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7']}	20	{'samples': ['Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'Mmus_BAL-TAL_RRTN_BSL_Rep3_B9', 'Mmus_BAL-TAL_RRTN_BSL_Rep4_B10', 'Mmus_BAL-TAL_LRTN_GC_Rep1_G6', 'Mmus_BAL-TAL_LRTN_GC_Rep2_G8', 'Mmus_BAL-TAL_LRTN_GC_Rep3_G9', 'Mmus_BAL-TAL_RRTN_GC_Rep4_G10', 'Mmus_BAL-TAL_LRTN_FLT_Rep1_F6', 'Mmus_BAL-TAL_LRTN_FLT_Rep2_F7', 'Mmus_BAL-TAL_LRTN_FLT_Rep3_F8', 'Mmus_BAL-TAL_LRTN_FLT_Rep4_F9', 'Mmus_BAL-TAL_LRTN_FLT_Rep5_F10'], 'multiqc_report_path': PosixPath('02-STAR_Alignment/align_multiqc_report')}	{}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7'}	check_thresholds	FlagCode.RED	Value: (4.66) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Mmus_BAL-TAL_LRTN_BSL_Rep1_B7'}	check_thresholds	FlagCode.RED	Value: (1.6600000000000001) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Aligned.toTranscriptome.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'STAR Alignments By Sample')	check_bam_file_integrity	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_bam_file_integrity	FlagCode.GREEN	Samtools quickcheck raised no issues	20	{'file': PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Aligned.sortedByCoord.out.bam'), 'samtools_bin': 'samtools'}	{'samtools_bin': 'samtools'}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically most reads map to the target genome	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_thresholds	FlagCode.RED	Value: (4.66) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}	{'mqc_key': 'STAR', 'stat_string': 'uniquely_mapped_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 70}, {'code': 'RED', 'type': 'lower', 'value': 50}]}
('ROOT', 'GLDS-194', 'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8', 'STAR Alignments By Sample')	Check that mapping rates are reasonable, specifically that a considerable amount of reads multimap to the target genome	{'Mmus_BAL-TAL_RRTN_BSL_Rep2_B8'}	check_thresholds	FlagCode.RED	Value: (1.6600000000000001) breeched configured thresholds	50	{'multiqc_inputs': [PosixPath('02-STAR_Alignment/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10/Mmus_BAL-TAL_LRTN_FLT_Rep5_F10_Log.final.out')], 'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}	{'mqc_key': 'STAR', 'stat_string': 'multimapped_toomany_percent + multimapped_percent', 'thresholds': [{'code': 'YELLOW', 'type': 'lower', 'value': 30}, {'code': 'RED', 'type': 'lower', 'value': 15}]}
