1	608310	608397	2	2	1	1	0	21
1	5677377	5677465	2	2	1	1	0	13
1	6734314	6734435	2	2	1	0	1	11
1	10832299	10832618	2	2	1	1	0	11
1	11784488	11784577	1	1	1	1	0	19
1	17888127	17888214	2	2	1	1	0	16
1	23833862	23834691	1	1	1	1	0	12
1	24887260	24887434	1	1	1	1	0	15
1	27801030	27801172	2	2	1	1	0	14
1	28232090	28232411	2	2	1	0	1	12
1	29304157	29304243	2	2	1	1	0	11
2	7946411	7946720	1	1	1	1	0	10
2	8224875	8224965	1	1	1	1	0	23
2	11927887	11927968	1	1	1	1	0	15
2	15341539	15341656	1	1	1	1	0	3
2	17946365	17946412	2	2	1	1	0	20
3	480794	480902	1	1	1	0	1	7
3	2655669	2655849	2	2	1	1	0	19
3	2841692	2841780	2	2	1	1	0	13
3	5544977	5545050	1	1	1	1	0	20
3	6745180	6745936	1	1	1	1	0	14
3	15405070	15405180	2	2	1	1	0	19
3	18423311	18423962	1	1	1	1	0	21
3	19269146	19269238	2	2	1	1	0	19
3	20836709	20836796	2	2	1	1	0	19
4	453810	453914	1	1	1	1	0	13
4	1150079	1150331	2	2	1	1	0	13
4	16303664	16303745	1	1	1	1	0	10
5	9874054	9874138	1	1	1	1	0	8
5	13478678	13478827	2	2	1	1	0	21
5	20013816	20013900	2	2	1	1	0	10
