30807	124
1225	1335	2	0	0	2
1225	1371	2	0	2	2
1459	1570	2	0	4	2
1646	1743	2	1	3	2
1780	1912	2	0	0	2
1961	2433	2	1	1	2
2007	2103	2	0	0	2
2181	2433	2	0	1	2
2509	2746	2	0	2	2
2799	2870	2	1	2	2
2934	3301	2	0	4	2
3383	3541	2	1	0	2
3659	3760	2	1	1	2
3802	3925	2	2	2	2
4005	4100	2	1	2	2
4237	4333	2	0	2	2
4258	4333	2	0	3	2
4467	4550	2	0	3	2
4679	4763	2	1	2	2
5576	5685	2	1	0	2
5576	5695	2	1	2	2
6790	7210	2	1	1	2
7335	7438	2	1	0	2
7576	7703	2	0	0	2
8139	8214	2	0	2	2
10172	10572	1	1	0	1
10172	10618	1	1	1	1
12665	12795	1	3	1	1
13578	13701	2	2	1	2
14665	14762	2	1	0	2
14874	15189	2	0	0	2
15435	15577	2	1	1	2
15730	16042	2	0	0	2
18393	18479	2	2	1	2
19449	19568	2	1	0	2
19680	19968	2	0	0	2
20214	20356	2	1	1	2
20509	20712	2	2	0	2
23054	23134	1	0	0	1
23271	23357	1	0	1	1
23492	23578	1	2	0	1
23771	23856	1	0	1	1
24079	24179	1	0	0	1
24336	24410	1	2	0	1
24525	24615	1	2	0	1
25343	25427	2	1	0	2
27267	27349	2	0	1	2
35133	35217	2	1	2	2
35695	35785	2	4	1	2
36019	36120	2	0	2	2
36254	36325	2	0	2	2
36415	36495	2	0	0	2
36567	36654	2	1	0	2
36725	37194	2	0	1	2
44896	45279	1	4	0	1
45928	46010	1	2	3	1
46761	46850	1	2	1	1
48253	48353	1	2	3	1
49005	49077	1	2	1	1
49199	49281	1	2	1	1
49975	50022	1	1	1	1
51222	51298	1	0	1	1
52623	52706	1	2	3	1
53439	53510	1	2	1	1
54196	54273	1	1	0	1
54534	54655	1	1	0	1
54715	54957	1	0	0	1
60437	60915	1	2	2	1
62091	62164	2	2	0	2
62716	62816	2	1	0	2
63035	63130	2	1	1	2
63274	63779	2	1	2	2
63305	63779	2	2	2	2
63313	63779	2	0	2	2
72481	72615	1	0	2	1
72481	72657	1	0	0	1
72768	72857	1	1	1	1
73103	73192	1	1	2	1
73322	73432	1	3	2	1
74363	74480	1	3	1	1
77576	77950	1	0	0	1
85261	85355	2	0	1	2
87182	87266	2	1	1	2
87182	87412	2	1	5	2
87630	87722	2	0	0	2
87780	87856	2	0	2	2
87935	88025	4	0	2	2
88114	88202	2	0	2	2
88287	88386	2	1	0	2
88443	88523	2	0	0	2
88598	88699	2	2	1	2
88818	88890	2	0	2	2
88962	89101	2	3	2	2
89169	89537	2	0	0	2
93009	93287	2	0	1	2
93396	93519	2	0	5	2
93584	93732	2	0	0	2
93826	93947	2	1	0	2
94001	94084	2	0	1	2
94146	94262	2	2	1	2
94372	94480	2	0	0	2
94531	94946	2	2	2	2
94708	94946	2	0	2	2
94997	95153	2	3	2	2
95248	95352	2	1	1	2
95411	95580	2	0	1	2
98088	98213	1	1	0	1
98419	98613	1	0	2	1
98803	98929	1	0	0	1
99043	99174	1	2	0	1
99359	99439	1	2	1	1
99538	100116	1	0	1	1
100325	100632	1	3	0	1
100891	101267	1	1	0	1
105582	105695	1	2	4	1
105888	105974	1	1	1	1
106453	106795	1	2	3	1
106476	106795	1	2	3	1
107958	108165	2	0	0	2
108311	108449	2	0	1	2
108547	108634	2	2	2	2
108689	108766	2	3	2	2
108901	109157	2	0	3	2
109210	109283	2	2	2	2
109595	109703	2	0	0	2
109837	109952	2	1	1	2
110046	110131	2	1	2	2
110238	110328	2	1	0	2
110400	110495	4	0	2	2
110654	110930	2	0	3	2
111142	111306	2	0	2	2
111778	111869	2	0	2	2
114373	114463	2	1	1	2
115487	115602	2	0	1	2
115691	116153	2	1	1	2
116266	116342	2	0	1	2
117618	117740	1	1	1	1
117859	117931	1	1	2	1
118084	118158	1	0	0	1
118243	118328	1	2	0	1
118392	118520	1	2	2	1
118656	118747	1	3	1	1
118955	119353	1	0	1	1
119474	119695	1	1	1	1
119746	119875	1	4	1	1
120039	120118	1	2	1	1
120260	120424	1	2	0	1
120533	120613	1	1	2	1
120713	120862	1	2	1	1
121172	121265	1	2	2	1
121717	121815	2	2	1	2
121737	121815	2	0	1	2
122111	122328	2	4	1	2
126502	126666	1	3	1	1
127539	127615	1	1	1	1
128214	128298	1	2	1	1
128470	128641	1	1	2	1
129654	129720	2	2	2	2
130028	130127	2	5	1	2
130779	130855	2	1	3	2
131020	131105	2	1	3	2
132708	132788	2	2	2	2
133096	133367	2	5	1	2
134019	134091	2	2	2	2
134256	134320	2	1	4	2
143779	144170	2	2	2	2
145882	145968	2	0	0	2
146028	146115	2	0	1	2
146178	146830	2	0	3	2
146923	147112	2	1	2	2
147941	148016	2	0	2	2
148376	148500	2	1	2	2
148673	148762	2	0	1	2
149004	149116	2	0	0	2
153523	153959	1	3	1	1
156419	157114	2	1	2	2
160735	160851	2	0	2	2
160938	161544	2	1	1	2
160938	161718	2	1	2	2
161949	162033	2	2	0	2
163505	163613	2	2	2	2
163718	163807	2	0	2	2
163892	163994	2	0	3	2
164040	164119	2	0	1	2
164192	164293	2	2	1	2
164375	164515	2	2	3	2
164612	164683	2	1	2	2
164759	164843	2	2	0	2
164892	164994	2	1	2	2
165079	165165	2	3	4	2
165274	165350	2	1	2	2
