1	5011947	5012107	2	2	1	1	0	9
1	5555734	5555824	2	2	1	1	0	13
1	7017492	7017595	1	1	1	0	2	2
1	8838466	8839115	2	2	1	1	0	7
1	9026922	9027000	2	2	1	0	1	1
1	23834820	23834885	1	1	1	1	0	21
1	24047309	24047380	2	2	1	1	0	5
1	27926961	27927043	2	2	1	1	0	19
1	28534446	28534539	1	1	1	0	2	2
1	28895604	28895698	2	2	1	1	0	5
1	28977724	28977803	2	2	1	1	0	6
3	1361950	1362035	1	1	1	1	0	15
3	3021246	3021329	1	1	1	1	0	13
3	4387349	4387430	2	2	1	2	0	21
3	22217938	22218267	1	1	1	1	0	23
3	23053073	23053156	1	1	1	1	0	13
4	9134826	9134933	2	2	1	2	0	14
4	14771897	14771999	2	2	1	0	2	1
5	6714581	6715339	2	2	1	1	0	4
5	16192006	16192241	2	2	1	1	0	15
5	21633319	21633434	2	2	1	1	0	14
