5	1373135	1373337	1	1	1	1	0	37
5	1574159	1574254	1	1	1	1	0	57
5	3554410	3554508	1	1	1	1	0	23
5	4160315	4160452	1	1	1	1	0	17
5	4401166	4401645	1	1	1	1	0	58
5	4761481	4761737	1	1	1	1	0	5
5	4761824	4761960	1	1	1	1	0	33
5	4945083	4945282	1	1	1	1	0	39
5	4945322	4945439	1	1	1	1	0	10
5	6582466	6582681	2	2	1	1	0	17
5	6582752	6582844	2	2	1	1	0	38
5	7396333	7396449	1	1	1	1	0	40
5	8901198	8901280	1	1	1	1	0	29
5	10324858	10325048	1	1	1	1	0	30
5	10325107	10325327	1	1	1	1	0	57
5	13109648	13109813	2	2	1	1	0	58
5	14274332	14274878	1	1	1	1	0	7
5	17242859	17243350	1	1	1	1	0	45
5	17580331	17580477	2	2	1	1	0	14
5	19170168	19170262	2	2	1	1	0	41
5	22972132	22972368	2	2	1	1	0	41
5	25393373	25393463	2	2	1	1	0	3
5	25393554	25393644	2	2	1	1	0	41
5	25628814	25628905	2	2	1	1	0	58
5	26451593	26451675	2	2	1	1	0	42
5	26451739	26451832	2	2	1	1	0	43
