19	3103279	3109879	-
19	3109992	3119366	-
19	3118150	3119366	-
19	3119441	3122687	-
19	3122954	3125713	-
19	3122954	3246944	-
19	3125886	3246944	-
19	3196266	3197632	-
19	3196266	3203930	-
19	3196266	3209940	-
19	3197683	3200763	-
19	3200007	3203930	-
19	3201022	3201506	-
19	3201700	3202027	-
19	3202095	3203930	-
19	3203402	3203930	-
19	3204010	3209929	-
19	3204010	3246944	-
19	3247030	3247604	-
19	3311636	3311974	-
19	3311636	3314810	-
19	3312145	3314810	-
19	3315666	3316335	-
19	3316460	3317241	-
19	3317337	3318297	-
19	3318417	3318659	-
19	3318843	3321525	-
19	3321701	3322887	-
19	3323036	3324355	-
19	3324557	3326755	-
19	3326920	3329532	-
19	3326920	3329806	-
19	3329631	3329806	-
19	3329997	3331418	-
19	3331589	3332700	-
19	3333172	3334759	+
19	3334818	3335309	+
19	3334834	3335309	+
19	3335396	3336874	+
19	3337039	3337702	+
19	3337756	3338983	+
19	3339088	3340976	+
19	3339088	3342435	+
19	3372699	3399188	+
19	3373375	3399188	+
19	3383816	3399188	+
19	3391873	3399188	+
19	3399343	3402484	+
19	3402625	3406316	+
19	3406489	3408175	+
19	3408278	3412084	+
19	3412223	3414477	+
19	3412227	3414482	+
19	3414556	3415674	+
19	3415783	3416329	+
19	3416418	3418854	+
19	3419051	3420706	+
19	3420896	3421571	+
19	3421678	3425092	+
19	3425210	3426410	+
19	3426576	3428367	+
19	3428503	3430016	+
19	3430170	3431609	+
19	3431724	3431931	+
19	3432025	3433754	+
19	3439334	3442102	+
19	3439870	3441075	+
19	3439870	3442102	+
19	3441145	3442102	+
19	3442262	3443924	+
19	3444046	3445919	+
19	3445994	3446962	+
19	3447055	3452485	+
19	3452577	3454048	+
19	3454187	3454932	+
19	3455109	3456917	+
19	3460164	3461128	-
19	3460166	3461128	-
19	3461207	3461557	-
19	3461648	3463294	-
19	3463350	3464031	-
19	3464113	3464311	-
19	3507052	3509360	-
19	3509481	3509746	-
19	3509481	3514544	-
19	3509765	3514544	-
19	3514696	3516492	-
19	3516600	3517140	-
19	3517295	3519640	-
19	3519763	3520970	-
19	3521102	3521978	-
19	3522034	3523768	-
19	3523816	3528277	-
19	3523816	3534830	-
19	3523867	3528277	-
19	3523867	3534830	-
19	3528365	3534830	-
19	3534917	3536975	-
19	3536591	3537984	+
19	3537092	3540773	-
19	3540839	3542365	-
19	3542516	3543885	-
19	3544039	3546521	-
19	3546652	3557241	-
19	3557356	3561928	-
19	3562042	3564653	-
19	3564720	3568244	-
19	3568383	3571733	-
19	3571921	3576701	-
19	3576930	3594107	-
19	3576935	3577570	-
19	3576935	3594107	-
19	3576935	3625640	-
19	3577242	3578056	+
19	3577676	3594107	-
19	3594256	3625640	-
19	3635292	3636382	-
19	3636481	3640973	-
19	3641114	3641615	-
19	3641853	3643515	-
19	3643627	3647243	-
19	3647481	3650672	-
19	3650799	3652234	-
19	3652445	3654001	-
19	3654193	3655285	-
19	3655495	3660038	-
19	3660210	3662197	-
19	3660239	3662197	-
19	3662522	3664225	-
19	3664411	3665652	-
19	3665880	3670014	-
19	3670305	3672509	-
19	3672727	3678272	-
19	3678445	3680073	-
19	3680471	3697527	-
19	3697660	3699403	-
19	3699601	3701842	-
19	3699601	3702132	-
19	3701956	3702132	-
19	3702331	3709243	-
19	3709641	3736354	-
19	3740001	3756645	-
19	3756786	3758060	-
19	3758437	3764046	+
19	3758437	3764403	+
19	3758437	3764406	+
19	3758437	3765637	+
19	3758509	3764046	+
19	3758509	3764403	+
19	3763372	3769519	-
19	3764626	3765637	+
19	3765803	3766490	+
19	3790387	3792007	-
19	3817731	3818021	+
19	3818228	3836388	+
19	3818341	3819952	+
19	3818341	3832219	+
19	3818341	3836388	+
19	3818341	3843067	+
19	3818703	3832219	+
19	3820107	3827461	+
19	3827513	3832219	+
19	3832280	3832755	+
19	3832280	3836388	+
19	3832853	3836388	+
19	3836628	3843067	+
19	3843216	3846639	+
19	3843216	3852074	+
19	3846709	3852074	+
19	3849542	3853465	-
19	3852241	3852787	+
19	3852898	3854394	+
19	3852898	3854447	+
19	3853545	3902339	-
19	3854562	3854813	+
19	3854834	3854916	+
19	3855054	3857224	+
19	3857422	3858632	+
19	3857422	3864114	+
19	3902414	3914647	+
19	3913782	3917505	-
19	3914760	3921002	+
19	3914760	3925734	+
19	3914760	3932009	+
19	3914760	3934471	+
19	3921063	3925734	+
19	3924799	3925734	+
19	3925472	3925734	+
19	3925789	3931997	+
19	3925789	3934471	+
19	3932121	3934471	+
19	3934586	3935859	+
19	3935994	3936361	+
19	3936467	3937388	+
19	3937448	3939022	+
19	3939111	3939879	+
19	3939989	3942106	+
19	3942214	3942709	+
19	3942792	3943347	+
19	3946193	3946269	-
19	3946448	3946603	-
19	3946722	3946794	-
19	3946903	3947037	-
19	3947170	3947467	-
19	3947170	3947757	-
19	3947682	3947757	-
19	3947877	3948547	-
19	3948639	3948717	-
19	3948639	3948979	-
19	3948876	3948979	-
19	3949120	3951890	-
19	3949120	3952343	-
19	3952036	3952343	-
19	3952557	3952630	-
19	3952725	3952881	-
19	3952965	3953045	-
19	3953173	3953339	-
19	3953429	3953508	-
19	3953730	3954216	-
19	3954296	3954584	-
19	3954296	3954613	-
19	3954706	3955074	-
19	3954706	3956107	-
19	3954706	3956523	-
19	3954706	3957018	-
19	3959075	3959152	-
19	3959282	3960897	-
19	3961071	3961160	-
19	3961257	3961565	-
19	3961598	3961688	-
19	3961617	3961688	-
19	3961747	3962202	-
19	3961747	3962466	-
19	3961747	3962469	-
19	3961747	3962709	-
19	3964085	3965293	-
19	3965394	3968041	-
19	3968209	3968602	-
19	3968990	3970796	-
19	3969625	3970796	-
19	3970879	3971182	-
19	3971269	3971472	-
19	3971594	3971696	-
19	3971808	3973738	-
19	3973902	3979695	-
19	3985353	3985761	+
19	3985904	3986268	+
19	3986423	3991519	+
19	3986423	3991884	+
19	3991682	3991884	+
19	3992018	3992348	+
19	3992443	3992693	+
19	3992819	3993528	+
19	3993712	3994022	+
19	3993712	3997006	+
19	3994297	3997006	+
19	3997126	3998627	+
19	4008914	4013838	+
19	4014002	4014467	+
19	4014002	4014471	+
19	4014579	4014816	+
19	4014938	4015055	+
19	4015142	4015253	+
19	4015336	4015632	+
19	4016020	4016371	+
19	4016020	4018441	+
19	4016539	4018441	+
19	4018542	4019762	+
19	4022614	4027498	+
19	4027662	4028060	+
19	4028172	4028413	+
19	4028535	4028652	+
19	4028739	4028850	+
19	4028933	4029229	+
19	4029617	4030005	+
19	4030173	4030691	+
19	4030792	4031007	+
