5	411034	411115	1	1	1	1	0	59
5	506924	507099	2	2	1	1	0	40
5	1532988	1533067	2	2	1	1	0	48
5	1736540	1736622	1	1	1	1	0	7
5	1736705	1736888	1	1	1	1	0	39
5	2302851	2302927	1	1	1	1	0	48
5	3473020	3473277	2	2	1	1	0	26
5	4164247	4164390	2	2	1	1	0	21
5	4761481	4761737	1	1	1	1	0	54
5	4761824	4761960	1	1	1	1	0	14
5	4762067	4762217	1	1	1	1	0	5
5	5650054	5650434	1	1	1	1	0	60
5	5938729	5938826	1	1	1	1	0	23
5	6467715	6467846	1	1	1	1	0	30
5	6687623	6687699	1	1	1	0	1	44
5	7200190	7200284	2	2	1	1	0	25
5	7200429	7200523	2	2	1	1	0	4
5	7242083	7242459	2	2	1	1	0	43
5	7778810	7778901	1	1	1	1	0	36
5	8450002	8450185	1	1	1	1	0	28
5	10008880	10009043	1	1	1	1	0	10
5	10009142	10009230	1	1	1	1	0	45
5	10372996	10373082	2	2	1	1	0	13
5	10863355	10863431	2	2	1	1	0	41
5	15378046	15378135	2	2	1	1	0	31
5	15381443	15381582	2	2	1	1	1	40
5	15384590	15384760	2	2	1	0	1	30
5	18078080	18078246	2	2	1	1	0	15
5	19203240	19203791	1	1	1	1	0	39
5	19203910	19204026	1	1	1	1	0	23
5	20402822	20404419	2	2	1	1	0	41
5	20767329	20767417	1	1	1	1	0	9
5	21063599	21063682	2	2	1	1	0	43
5	21063789	21063897	2	2	1	1	0	13
5	21759465	21759616	1	1	1	0	1	30
5	21759715	21759947	1	1	1	0	1	1
5	21760015	21760102	1	1	1	0	1	57
5	22131905	22132040	2	2	1	1	0	20
5	23006694	23006779	1	1	1	1	0	39
5	25651234	25651334	2	2	1	1	0	14
5	26148804	26149375	2	2	1	1	0	60
