1	4511786	4511870	2	2	1	0	1	2
1	5546617	5546889	2	2	1	1	0	15
1	6603697	6603776	1	1	1	0	1	1
1	8742567	8742676	1	1	1	1	0	13
1	11411218	11411349	2	2	1	1	0	15
1	26611743	26611840	1	1	1	1	0	6
1	26710481	26710567	2	4	1	0	1	1
1	26711054	26711151	2	4	1	1	0	5
2	13643411	13643594	2	2	1	1	0	23
3	2532925	2533165	1	1	1	1	0	9
3	4273236	4273370	2	2	1	1	0	18
3	7001740	7001951	2	2	1	0	1	1
3	7864570	7864644	2	2	1	1	0	15
3	8727035	8727119	1	1	1	1	0	10
3	16819258	16819796	1	1	1	1	0	24
3	19334143	19334222	1	1	1	1	0	22
4	8137561	8137638	2	2	1	1	0	10
4	8618691	8618826	1	1	1	1	0	14
4	16039788	16039868	2	2	1	1	0	15
4	16133314	16133416	1	1	1	1	0	20
5	3426513	3426595	2	2	1	1	0	7
5	4865385	4865492	2	2	1	1	0	20
5	6699580	6699655	2	2	1	0	1	2
5	6852038	6852148	2	2	1	1	0	12
5	11620434	11620507	2	2	1	1	0	21
5	15381443	15381582	2	2	1	0	1	11
5	15384590	15384760	2	2	1	0	1	11
5	17513584	17513668	1	1	1	1	0	20
5	24982979	24983068	2	2	1	1	0	10
