1	608712	608815	2	2	1	1	0	16
1	2132938	2133010	2	2	1	1	0	20
1	2945609	2945731	2	2	1	1	0	10
1	5776785	5776892	2	2	1	0	1	3
1	7145781	7145879	1	1	1	1	0	18
1	7453568	7453678	2	2	1	1	0	16
1	8963189	8963267	1	1	1	0	1	2
1	10479745	10479854	2	2	1	1	0	11
1	12428533	12428612	1	1	1	1	0	23
1	18066841	18066946	2	2	1	1	0	20
1	28116872	28117034	2	2	1	1	0	11
1	29664367	29664460	1	1	1	1	0	13
2	1121680	1121772	1	1	1	0	1	1
2	9265894	9266202	2	2	1	0	1	2
2	16880836	16880955	2	2	1	1	0	10
2	18207005	18207090	2	2	1	1	0	15
2	18242475	18242563	1	1	1	1	0	18
3	5705944	5706181	1	1	1	0	1	2
3	17909889	17910092	2	2	1	1	0	22
4	10584533	10584654	2	2	1	1	0	2
4	14212219	14212317	2	2	1	1	0	4
4	15645091	15645313	2	2	1	1	0	12
4	17329725	17329811	1	1	1	1	0	22
4	18211153	18211462	1	1	1	1	0	15
5	4356988	4357086	2	2	1	1	0	21
5	7019730	7019823	2	2	1	1	0	13
5	7935547	7935844	1	3	1	0	1	3
5	17243474	17243571	1	1	1	1	0	24
5	19089370	19089640	1	1	1	1	0	5
5	19389096	19390308	1	1	1	1	0	6
5	19551695	19551793	1	1	1	1	0	9
5	20967766	20967950	1	1	1	1	0	25
5	26656993	26657083	1	1	1	1	0	22
