1	4019197	4019381	2	2	1	1	0	6
1	5207520	5207617	2	2	1	1	0	4
1	6416650	6416732	2	2	1	1	0	9
1	8428098	8428234	2	2	1	1	0	11
1	10722709	10722785	1	1	1	0	1	1
1	17814509	17814614	2	2	1	1	0	7
1	21355804	21356106	1	1	1	0	1	15
1	21430292	21430590	2	2	1	0	1	15
1	25263493	25263582	1	1	1	1	0	20
1	25280778	25280851	2	2	1	1	0	10
2	9017614	9017697	1	1	1	0	1	1
2	9265894	9266202	2	2	1	1	0	17
2	15322988	15323091	2	2	1	1	0	5
2	17180959	17181059	1	1	1	1	0	19
2	18207186	18207277	2	2	1	1	0	13
3	2032239	2032317	1	1	1	1	0	16
3	5048712	5048877	1	1	1	1	0	22
3	5670207	5670298	2	2	1	1	0	24
3	5705944	5706181	1	1	1	1	0	10
3	22136556	22136661	1	1	1	1	0	13
3	23052816	23052952	1	1	1	1	0	22
4	2132079	2132159	1	1	1	1	0	24
4	10952472	10952595	1	1	1	1	0	17
4	15190706	15190803	1	1	1	1	0	18
5	2034835	2035077	1	1	1	1	0	22
5	9376785	9376913	1	1	1	1	0	12
5	11619900	11619961	2	2	1	2	0	19
5	19424794	19424888	1	1	1	1	0	10
5	20826729	20826836	1	1	1	1	0	4
5	25562435	25562512	2	2	1	1	0	15
5	26827519	26827606	2	2	1	1	0	20
