5	451979	452067	1	1	1	1	0	29
5	452105	452177	1	1	1	1	0	37
5	452276	452365	1	1	1	1	0	24
5	452428	452644	1	1	1	1	0	38
5	1136295	1136397	1	1	1	1	0	56
5	1564444	1564668	1	1	1	1	0	42
5	2606745	2606836	2	2	1	1	0	60
5	4762067	4762217	1	1	1	1	0	3
5	10372996	10373082	2	2	1	1	0	58
5	13480262	13480478	2	2	1	1	0	20
5	14830633	14830711	1	1	1	1	0	21
5	15377741	15377910	2	2	1	1	0	43
5	15904977	15905073	1	1	1	1	0	47
5	17248821	17248907	2	2	1	1	0	36
5	17500554	17501038	1	1	1	1	0	53
5	18566072	18566158	2	2	1	1	0	22
5	23580067	23580147	2	2	1	1	0	17
5	23580202	23580283	2	2	1	1	0	53
5	23580353	23580420	2	2	1	1	0	40
5	23580490	23580572	2	2	1	1	0	15
5	26125990	26126076	2	2	1	1	0	55
