9220	49
3053278	3059878	2	0	3	2
3059991	3069365	2	2	1	2
3068149	3069365	2	0	1	2
3069440	3072686	2	2	1	2
3072953	3075712	2	2	2	2
3072953	3196943	2	2	0	2
3075885	3196943	2	2	0	2
3146265	3147631	2	2	0	2
3146265	3153929	2	2	1	2
3146265	3159939	2	2	2	2
3147682	3150762	2	2	3	2
3150006	3153929	2	0	1	2
3151021	3151505	4	0	2	2
3151699	3152026	2	0	3	2
3152094	3153929	2	1	1	2
3153401	3153929	2	0	1	2
3154009	3159928	2	0	1	2
3154009	3196943	2	0	0	2
3197029	3197603	2	2	0	2
3261635	3261973	2	0	0	2
3261635	3264809	2	0	2	2
3262144	3264809	2	2	2	2
3265665	3266334	2	2	2	2
3266459	3267240	2	3	5	2
3267336	3268296	2	1	1	2
3268416	3268658	2	1	0	2
3268842	3271524	2	1	4	2
3271700	3272886	2	3	3	2
3273035	3274354	2	1	0	2
3274556	3276754	2	2	2	2
3276919	3279531	2	0	0	2
3276919	3279805	2	0	0	2
3279630	3279805	2	0	0	2
3279996	3281417	2	2	1	2
3281588	3282699	2	2	2	2
3283171	3284758	1	3	0	1
3284817	3285308	1	1	0	1
3284833	3285308	1	0	0	1
3285395	3286873	1	1	0	1
3287038	3287701	1	2	2	1
3287755	3288982	1	1	0	1
3289087	3290975	1	0	0	1
3289087	3292434	1	0	0	1
3322698	3349187	3	3	1	1
3323374	3349187	1	1	2	1
3333815	3349187	1	1	2	1
3341872	3349187	1	0	2	1
3349342	3352483	1	2	0	1
3352624	3356315	1	0	0	1
3356488	3358174	1	1	1	1
3358277	3362083	1	1	0	1
3362222	3364476	1	0	2	1
3362226	3364481	1	0	0	1
3364555	3365673	1	1	1	1
3365782	3366328	1	0	0	1
3366417	3368853	1	3	0	1
3369050	3370705	1	4	0	1
3370895	3371570	1	2	2	1
3371677	3375091	1	2	0	1
3375209	3376409	1	0	0	1
3376575	3378366	1	2	1	1
3378502	3380015	1	1	1	1
3380169	3381608	1	2	3	1
3381723	3381930	1	1	2	1
3382024	3383753	1	0	1	1
3389333	3392101	1	0	2	1
3389869	3391074	1	2	1	1
3389869	3392101	1	3	2	1
3391144	3392101	1	0	2	1
3392261	3393923	1	1	2	1
3394045	3395918	1	3	0	1
3395993	3396961	1	3	2	1
3397054	3402484	1	1	3	1
3402576	3404047	1	2	1	1
3404186	3404931	3	2	2	1
3405108	3406916	1	2	1	1
3410163	3411127	2	1	2	2
3410165	3411127	2	0	2	2
3411206	3411556	2	1	2	2
3411647	3413293	2	0	0	2
3413349	3414030	2	1	0	2
3414112	3414310	2	0	2	2
3457051	3459359	2	1	2	2
3459480	3459745	2	0	1	2
3459480	3464543	2	0	2	2
3459764	3464543	2	0	2	2
3464695	3466491	2	0	1	2
3466599	3467139	2	0	2	2
3467294	3469639	2	0	0	2
3469762	3470969	2	0	2	2
3471101	3471977	2	1	0	2
3472033	3473767	2	0	0	2
3473815	3478276	2	0	0	2
3473815	3484829	2	0	0	2
3473866	3478276	2	1	0	2
3473866	3484829	2	1	0	2
3478364	3484829	2	2	0	2
3484916	3486974	2	0	4	2
3486590	3487983	3	2	4	1
3487091	3490772	2	1	0	2
3490838	3492364	2	0	0	2
3492515	3493884	2	1	1	2
3494038	3496520	2	0	2	2
3496651	3507240	2	2	0	2
3507355	3511927	2	1	0	2
3512041	3514652	2	0	0	2
3514719	3518243	2	0	0	2
3518382	3521732	2	0	2	2
3521920	3526700	2	3	0	2
3526929	3544106	2	0	2	2
3526934	3527569	2	0	0	2
3526934	3544106	2	0	2	2
3526934	3575639	2	0	2	2
3527241	3528055	3	6	1	1
3527675	3544106	2	0	2	2
3544255	3575639	2	1	3	2
3585291	3586381	2	1	2	2
3586480	3590972	2	0	1	2
3591113	3591614	2	1	3	2
3591852	3593514	2	0	1	2
3593626	3597242	2	0	1	2
3597480	3600671	2	0	1	2
3600798	3602233	2	0	0	2
3602444	3604000	2	1	1	2
3604192	3605284	2	3	1	2
3605494	3610037	4	0	3	2
3610209	3612196	2	0	0	2
3610238	3612196	2	0	0	2
3612521	3614224	2	2	1	2
3614410	3615651	2	0	1	2
3615879	3620013	2	0	2	2
3620304	3622508	2	1	1	2
3622726	3628271	2	4	2	2
3628444	3630072	2	0	1	2
3630470	3647526	2	1	4	2
3647659	3649402	2	0	0	2
3649600	3651841	2	1	2	2
3649600	3652131	2	1	1	2
3651955	3652131	2	0	1	2
3652330	3659242	2	3	1	2
3659640	3686353	2	0	1	2
3690000	3706644	2	1	3	2
3706785	3708059	2	3	2	2
3708436	3714045	1	1	1	1
3708436	3714402	1	1	0	1
3708436	3714405	1	1	0	1
3708436	3715636	1	1	0	1
3708508	3714045	1	2	1	1
3708508	3714402	1	2	0	1
3713371	3719518	2	0	3	2
3714625	3715636	1	1	0	1
3715802	3716489	1	0	1	1
3740386	3742006	4	6	2	2
3767730	3768020	1	1	0	1
3768227	3786387	1	2	1	1
3768340	3769951	1	2	0	1
3768340	3782218	1	2	3	1
3768340	3786387	1	2	1	1
3768340	3793066	1	2	2	1
3768702	3782218	1	0	2	1
3770106	3777460	1	0	0	1
3777512	3782218	3	2	1	1
3782279	3782754	1	2	0	1
3782279	3786387	1	2	1	1
3782852	3786387	1	0	1	1
3786627	3793066	1	0	2	1
3793215	3796638	1	3	0	1
3793215	3802073	1	2	0	1
3796708	3802073	1	2	0	1
3799541	3803464	2	1	2	2
3802240	3802786	1	0	2	1
3802897	3804393	1	1	1	1
3802897	3804446	1	1	0	1
3803544	3852338	2	3	2	2
3804561	3804812	1	1	0	1
3804833	3804915	1	2	0	1
3805053	3807223	1	2	0	1
3807418	3808628	0	3	0	1
3807421	3814113	1	0	0	1
3852413	3864646	1	3	1	1
3863781	3867504	4	3	4	2
3864759	3871001	1	1	1	1
3864759	3875733	1	1	0	1
3864759	3882008	1	1	1	1
3864759	3884470	1	1	1	1
3871062	3875733	1	1	0	1
3874798	3875733	1	2	0	1
3875471	3875733	1	2	0	1
3875788	3881996	1	0	0	1
3875788	3884470	1	0	1	1
3882120	3884470	1	2	1	1
3884585	3885858	1	1	0	1
3885993	3886360	1	0	0	1
