index	description	sample(s)	function	code	message	code_level	kwargs	config
('ROOT', 'GLDS-321', 'RSEM Counts')	check_for_outliers	All samples	check_for_outliers	FlagCode.YELLOW	Outliers found in Rsem multiQC module as follows: {'GSM4486038': {'Rsem': {'Unalignable': 2.271681975259875, 'alignable_percent': -2.0340759272590607}}, 'GSM4486046': {'Rsem': {'Unalignable': 2.9928508562947562, 'alignable_percent': -2.586265271530921}}, 'GSM4486054': {'Rsem': {'Unalignable': 2.5601495276738278, 'alignable_percent': -2.5696273781237404}}, 'GSM4486055': {'Rsem': {'Unalignable': 2.343798863363363, 'Alignable': -2.0294174975964605, 'alignable_percent': -2.706217142749599}}, 'GSM4486064': {'Rsem': {'Unalignable': 2.127448199052899, 'alignable_percent': -2.068513542278166}}, 'GSM4486061': {'Rsem': {'Alignable': -2.0294174975964605, 'Total': -2.29932059444326, 'Uncertain': -2.02024602252344}}, 'GSM4486036': {'Rsem': {'Total': -2.668854261407356}}, 'GSM4486063': {'Rsem': {'Total': -2.011905520137853}}, 'GSM4486035': {'Rsem': {'Multi': 2.0584140700957794}}, 'GSM4486071': {'Rsem': {'Multi': 2.744552093461039, 'Uncertain': 2.248953119412886}}, 'GSM4486043': {'Rsem': {'Uncertain': 2.02024602252344}}}	30	{'dataset': Dataset(name='GLDS-321', type='bulkRNASeq', metadata={'has_ERCC': False, 'organism': 'Arabidopsis thaliana', 'paired_end': False}), 'data_asset_keys': ['sample counts stats directory'], 'mqc_module': 'Rsem', 'mqc_plot': 'general_stats', 'mqc_keys': ['Unalignable', 'Alignable', 'Filtered', 'Total', 'alignable_percent', 'Unique', 'Multi', 'Uncertain'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}	{'mqc_module': 'Rsem', 'mqc_plot': 'general_stats', 'mqc_keys': ['Unalignable', 'Alignable', 'Filtered', 'Total', 'alignable_percent', 'Unique', 'Multi', 'Uncertain'], 'thresholds': [{'code': 'YELLOW', 'stdev_threshold': 2, 'middle_fcn': 'median'}, {'code': 'RED', 'stdev_threshold': 4, 'middle_fcn': 'median'}]}
('ROOT', 'GLDS-321', 'RSEM Counts')	Check all samples are present in RSEM multiQC report	All samples	check_sample_in_multiqc_report	FlagCode.GREEN	Found all query samples after reformatting multiQC sample names. Details: {'query samples': ['GSM4486031', 'GSM4486032', 'GSM4486033', 'GSM4486034', 'GSM4486035', 'GSM4486036', 'GSM4486037', 'GSM4486038', 'GSM4486039', 'GSM4486040', 'GSM4486041', 'GSM4486042', 'GSM4486043', 'GSM4486044', 'GSM4486045', 'GSM4486046', 'GSM4486047', 'GSM4486048', 'GSM4486049', 'GSM4486050', 'GSM4486051', 'GSM4486052', 'GSM4486053', 'GSM4486054', 'GSM4486055', 'GSM4486056', 'GSM4486057', 'GSM4486058', 'GSM4486059', 'GSM4486060', 'GSM4486061', 'GSM4486062', 'GSM4486063', 'GSM4486064', 'GSM4486065', 'GSM4486066', 'GSM4486067', 'GSM4486068', 'GSM4486069', 'GSM4486070', 'GSM4486071', 'GSM4486072', 'GSM4486073', 'GSM4486074'], 'original multiQC sample names': ['GSM4486057', 'GSM4486064', 'GSM4486049', 'GSM4486069', 'GSM4486046', 'GSM4486043', 'GSM4486073', 'GSM4486070', 'GSM4486065', 'GSM4486059', 'GSM4486048', 'GSM4486068', 'GSM4486051', 'GSM4486067', 'GSM4486052', 'GSM4486047', 'GSM4486044', 'GSM4486066', 'GSM4486058', 'GSM4486056', 'GSM4486072', 'GSM4486054', 'GSM4486074', 'GSM4486040', 'GSM4486061', 'GSM4486062', 'GSM4486063', 'GSM4486060', 'GSM4486050', 'GSM4486041', 'GSM4486071', 'GSM4486053', 'GSM4486055', 'GSM4486034', 'GSM4486033', 'GSM4486039', 'GSM4486038', 'GSM4486045', 'GSM4486031', 'GSM4486042', 'GSM4486032', 'GSM4486037', 'GSM4486036', 'GSM4486035'], 'reformatted multiQC sample names': ['GSM4486057', 'GSM4486064', 'GSM4486049', 'GSM4486069', 'GSM4486046', 'GSM4486043', 'GSM4486073', 'GSM4486070', 'GSM4486065', 'GSM4486059', 'GSM4486048', 'GSM4486068', 'GSM4486051', 'GSM4486067', 'GSM4486052', 'GSM4486047', 'GSM4486044', 'GSM4486066', 'GSM4486058', 'GSM4486056', 'GSM4486072', 'GSM4486054', 'GSM4486074', 'GSM4486040', 'GSM4486061', 'GSM4486062', 'GSM4486063', 'GSM4486060', 'GSM4486050', 'GSM4486041', 'GSM4486071', 'GSM4486053', 'GSM4486055', 'GSM4486034', 'GSM4486033', 'GSM4486039', 'GSM4486038', 'GSM4486045', 'GSM4486031', 'GSM4486042', 'GSM4486032', 'GSM4486037', 'GSM4486036', 'GSM4486035']}	20	{'samples': ['GSM4486031', 'GSM4486032', 'GSM4486033', 'GSM4486034', 'GSM4486035', 'GSM4486036', 'GSM4486037', 'GSM4486038', 'GSM4486039', 'GSM4486040', 'GSM4486041', 'GSM4486042', 'GSM4486043', 'GSM4486044', 'GSM4486045', 'GSM4486046', 'GSM4486047', 'GSM4486048', 'GSM4486049', 'GSM4486050', 'GSM4486051', 'GSM4486052', 'GSM4486053', 'GSM4486054', 'GSM4486055', 'GSM4486056', 'GSM4486057', 'GSM4486058', 'GSM4486059', 'GSM4486060', 'GSM4486061', 'GSM4486062', 'GSM4486063', 'GSM4486064', 'GSM4486065', 'GSM4486066', 'GSM4486067', 'GSM4486068', 'GSM4486069', 'GSM4486070', 'GSM4486071', 'GSM4486072', 'GSM4486073', 'GSM4486074'], 'multiqc_report_path': PosixPath('03-RSEM_Counts/RSEM_count_multiqc_report')}	{}
('GLDS-321', 'Data Assets', 'RSEM counts MultiQC directory')	Check data asset for key 'RSEM counts MultiQC directory' exists	All samples	_load_asset	FlagCode.GREEN	Data asset located: RSEM_count_multiqc_report	20	{'asset': PosixPath('03-RSEM_Counts/RSEM_count_multiqc_report'), 'config': {'processed location': ['03-RSEM_Counts', 'RSEM_count_multiqc_report'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('GLDS-321', 'Data Assets', 'RSEM counts MultiQC directory ZIP')	Check data asset for key 'RSEM counts MultiQC directory ZIP' exists	All samples	_load_asset	FlagCode.GREEN	Data asset located: RSEM_count_multiqc_report.zip	20	{'asset': PosixPath('03-RSEM_Counts/RSEM_count_multiqc_report.zip'), 'config': {'processed location': ['03-RSEM_Counts', 'RSEM_count_multiqc_report.zip'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Data', 'subdirectory': 'Multiqc Reports', 'publish to repo': True, 'include subdirectory in table': True, 'table order': 11}}}	{}
('GLDS-321', 'Data Assets', 'rsem number non-zero count genes table')	Check data asset for key 'rsem number non-zero count genes table' exists	All samples	_load_asset	FlagCode.GREEN	Data asset located: RSEM_NumNonZeroGenes.csv	20	{'asset': PosixPath('03-RSEM_Counts/RSEM_NumNonZeroGenes.csv'), 'config': {'processed location': ['03-RSEM_Counts', 'RSEM_NumNonZeroGenes.csv'], 'tags': ['processed'], 'resource categories': {'subcategory': None, 'subdirectory': None, 'publish to repo': False, 'include subdirectory in table': False, 'table order': -1}}}	{}
('GLDS-321', 'Data Assets', 'rsem unnormalized counts table')	Check data asset for key 'rsem unnormalized counts table' exists	All samples	_load_asset	FlagCode.GREEN	Data asset located: RSEM_Unnormalized_Counts.csv	20	{'asset': PosixPath('03-RSEM_Counts/RSEM_Unnormalized_Counts.csv'), 'config': {'processed location': ['03-RSEM_Counts', 'RSEM_Unnormalized_Counts.csv'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Tables', 'subdirectory': '', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 12}}}	{}
('GSM4486031', 'Data Assets', 'sample gene counts table')	Check data asset for key 'sample gene counts table' exists	{'GSM4486031'}	_load_asset	FlagCode.GREEN	Data asset located: GSM4486031.genes.results	20	{'asset': PosixPath('03-RSEM_Counts/GSM4486031.genes.results'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.genes.results'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Data', 'subdirectory': 'Count Data', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 10}}}	{}
('GSM4486032', 'Data Assets', 'sample gene counts table')	Check data asset for key 'sample gene counts table' exists	{'GSM4486032'}	_load_asset	FlagCode.GREEN	Data asset located: GSM4486032.genes.results	20	{'asset': PosixPath('03-RSEM_Counts/GSM4486032.genes.results'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.genes.results'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Data', 'subdirectory': 'Count Data', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 10}}}	{}
('GSM4486033', 'Data Assets', 'sample gene counts table')	Check data asset for key 'sample gene counts table' exists	{'GSM4486033'}	_load_asset	FlagCode.GREEN	Data asset located: GSM4486033.genes.results	20	{'asset': PosixPath('03-RSEM_Counts/GSM4486033.genes.results'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.genes.results'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Data', 'subdirectory': 'Count Data', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 10}}}	{}
('GSM4486034', 'Data Assets', 'sample gene counts table')	Check data asset for key 'sample gene counts table' exists	{'GSM4486034'}	_load_asset	FlagCode.GREEN	Data asset located: GSM4486034.genes.results	20	{'asset': PosixPath('03-RSEM_Counts/GSM4486034.genes.results'), 'config': {'processed location': ['03-RSEM_Counts', '{sample}.genes.results'], 'tags': ['processed'], 'resource categories': {'subcategory': 'Raw Counts Data', 'subdirectory': 'Count Data', 'publish to repo': True, 'include subdirectory in table': False, 'table order': 10}}}	{}
