5	506924	507099	2	2	1	1	0	8
5	588377	588472	1	1	1	1	0	25
5	6176858	6176951	1	1	1	1	0	5
5	6177017	6177127	1	1	1	1	0	54
5	6177204	6177313	1	1	1	1	0	8
5	6464597	6464694	2	2	1	1	0	58
5	8008754	8009006	2	2	1	1	0	61
5	17176840	17177009	1	1	1	1	0	57
5	22646774	22646870	2	2	1	1	0	52
5	22646946	22647030	2	2	1	1	0	45
5	22647100	22647301	2	2	1	1	0	10
5	22972132	22972368	2	2	1	0	1	50
5	23570197	23570296	1	1	1	1	0	54
5	23581040	23581115	2	2	1	1	0	61
5	25770082	25770200	1	1	1	1	0	55
5	25917157	25917241	2	2	1	1	0	61
