1	4356384	4356465	2	2	1	1	0	9
1	7145781	7145879	1	1	1	2	0	3
1	27149776	27149964	1	1	1	1	0	18
1	28441995	28442076	2	2	1	1	0	18
2	8727240	8727346	1	1	1	1	0	16
2	16415598	16415687	2	2	1	0	1	1
3	8480608	8480913	1	1	1	1	0	24
4	2228925	2229148	2	2	1	1	0	23
4	11991708	11991783	2	2	1	1	0	6
5	8031838	8031930	1	1	1	1	0	11
5	9292592	9292687	1	1	1	1	0	17
5	9649102	9649243	1	1	1	1	0	20
5	17224518	17225027	1	1	1	1	0	6
5	18734620	18734707	2	2	1	1	0	16
5	23123297	23123376	2	2	1	1	0	4
5	23586830	23586899	1	1	1	1	0	5
