5	228184	228271	2	2	1	0	1	1
5	228336	228428	2	2	1	0	1	59
5	228495	228589	2	2	1	0	1	3
5	228652	228752	2	2	1	0	1	48
5	555797	556120	2	2	1	1	0	53
5	1226734	1226945	1	1	1	1	0	37
5	1227021	1227161	1	1	1	1	0	57
5	2994863	2994950	2	2	1	1	0	24
5	3284783	3285387	2	2	1	1	0	39
5	4196824	4196917	1	1	1	1	0	48
5	5158964	5159070	1	1	1	1	0	17
5	5453211	5453315	1	1	1	1	0	25
5	5453357	5453540	1	1	1	1	0	41
5	5453587	5453692	1	1	1	1	0	46
5	6011803	6011905	2	2	1	1	0	21
5	7109240	7109796	2	2	1	1	0	47
5	7447418	7447490	1	1	1	1	0	17
5	7582330	7582429	2	2	1	0	1	47
5	7582551	7582659	2	2	1	0	1	25
5	7592570	7592669	2	2	1	0	1	47
5	7592791	7592899	2	2	1	0	1	25
5	9873428	9873520	1	1	1	1	0	6
5	9873650	9873870	1	1	1	1	0	19
5	16341550	16341669	1	1	1	1	0	44
5	16341736	16342210	1	1	1	1	0	32
5	18699301	18699384	1	1	1	1	0	27
5	18699463	18699561	1	1	1	1	0	48
5	18834182	18834279	1	1	1	1	0	3
5	19117196	19117458	1	1	1	1	0	3
5	19734936	19735510	2	2	1	1	0	9
5	21355856	21356132	2	2	1	1	0	62
5	23550144	23550251	1	1	1	1	0	45
5	23550297	23550792	1	1	1	1	0	45
5	26060207	26060294	1	1	1	1	0	29
5	26417563	26417635	2	4	1	1	0	13
