1	2061076	2061196	2	2	1	1	0	15
1	3799515	3799585	1	1	1	1	0	20
1	4150255	4150338	1	1	1	1	0	18
1	7145606	7145690	1	1	1	1	0	11
1	17966986	17967071	1	1	1	0	1	3
1	20877511	20877602	1	1	1	1	0	17
1	29676059	29676143	1	1	1	1	0	21
2	2763815	2764283	1	1	1	1	0	19
2	11216477	11216945	1	1	1	1	0	1
3	2842244	2842341	2	2	1	1	0	21
3	2917282	2917545	1	1	1	1	0	9
3	3250955	3251045	1	1	1	1	0	22
3	3363576	3363678	2	2	1	1	0	11
3	6017958	6018059	2	2	1	1	0	21
3	20704185	20704282	1	1	1	1	0	7
3	20704318	20704410	1	1	1	1	0	8
3	21308300	21308381	1	1	1	1	0	5
3	22675598	22675685	2	2	1	1	0	10
4	5288755	5288832	1	1	1	1	0	7
4	11788121	11788250	2	2	1	1	0	18
4	14798704	14798795	1	1	1	1	0	4
4	16428747	16428833	2	2	1	1	0	20
4	17188094	17188454	2	2	1	1	0	9
5	367864	367940	2	2	1	1	0	9
5	1617707	1617812	1	1	1	1	0	9
5	3429480	3429560	2	2	1	1	0	17
5	4945347	4945439	1	1	1	1	0	14
5	5936298	5936565	1	1	1	1	0	5
5	5936694	5936799	1	1	1	0	1	1
5	6147880	6147972	2	2	1	1	0	19
5	9669548	9669629	2	2	1	1	0	23
5	17736256	17736449	1	1	1	1	0	19
5	21110914	21111002	1	1	1	1	0	3
5	22244769	22244956	1	1	1	1	0	15
5	26419849	26420112	1	1	1	1	0	11
5	26615274	26615354	2	2	1	1	0	23
