5	209594	209880	1	1	1	1	0	21
5	877444	877525	2	2	1	1	0	51
5	1507974	1508095	2	2	1	1	0	1
5	2181872	2182116	2	2	1	1	0	45
5	4719625	4719705	2	2	1	1	0	6
5	4719790	4719872	2	2	1	1	0	29
5	4936045	4936306	2	2	1	1	0	33
5	5116473	5116564	2	2	1	0	1	1
5	5116655	5116730	2	2	1	0	1	33
5	5116806	5116999	2	2	1	0	1	28
5	9501812	9501931	1	1	1	1	0	40
5	10372996	10373082	2	2	1	1	0	52
5	13434584	13434808	2	2	0	0	1	37
5	15822992	15823095	1	1	1	1	0	48
5	20198753	20198868	2	2	1	1	0	16
5	24371348	24371439	2	2	1	1	0	15
5	24657591	24657716	2	2	1	1	0	61
5	25192270	25193290	1	1	1	1	0	11
5	25194073	25194576	1	1	1	1	0	5
5	25527638	25527724	2	2	1	1	0	12
5	25698459	25698530	2	2	1	1	0	53
5	26542073	26542167	2	2	1	1	0	52
