1	632349	632420	1	1	1	1	0	14
1	6598014	6598109	1	1	1	1	0	17
1	8269088	8269185	2	2	1	1	0	6
1	8422063	8422167	1	1	1	1	0	19
1	9516580	9516677	1	1	1	2	0	17
1	20738274	20738362	2	2	1	1	0	8
1	22868406	22868500	2	2	1	1	0	21
1	27244159	27244697	2	2	1	1	0	7
1	27372629	27372715	1	1	1	0	1	16
1	29156142	29156553	2	2	1	1	0	7
1	29202109	29202197	2	2	1	2	0	19
2	10777872	10777973	2	2	1	0	1	2
2	17059418	17060048	2	2	1	0	1	2
3	183541	183627	2	2	1	1	0	22
3	4308483	4308610	1	1	1	1	0	5
3	21246086	21246244	2	2	1	1	0	6
3	22796190	22796284	1	1	1	0	1	1
4	243598	243683	2	2	1	1	0	18
4	1440347	1440437	1	1	1	1	0	7
4	12364243	12364334	1	1	1	1	0	16
4	12885403	12885489	2	2	1	1	0	8
5	1132802	1132890	1	1	1	1	0	23
5	4531120	4531207	2	2	1	1	0	8
5	8515569	8515665	1	1	1	1	0	9
5	16493335	16493422	2	2	1	1	0	15
5	17589948	17590030	2	2	1	1	0	15
5	17702758	17703170	2	2	1	1	0	6
5	22330664	22330762	2	2	1	1	0	2
5	22330788	22331211	2	2	1	1	0	23
5	24112598	24112692	2	2	1	1	0	21
5	26467617	26467723	1	1	1	1	0	17
