1	4018395	4018526	2	2	1	1	0	3
1	21465126	21465210	2	2	1	1	0	15
1	23660051	23660221	2	2	1	1	0	13
1	23742787	23742988	1	1	1	1	0	18
1	24047463	24047620	2	2	1	0	1	2
1	29565158	29565271	1	1	1	1	0	16
2	17435301	17435398	2	2	1	1	0	20
3	2218735	2218890	2	2	1	1	0	20
3	3636850	3636924	1	1	1	1	0	7
3	8920006	8920090	2	2	1	1	0	4
4	1132978	1133076	1	1	1	1	0	13
4	15882688	15882819	1	1	1	1	0	25
5	1051883	1052002	1	1	1	0	1	1
5	2022958	2023302	2	2	1	1	0	14
5	3285511	3285775	2	2	1	1	0	3
5	4683080	4683167	2	2	1	1	0	15
5	5059144	5059230	2	2	1	1	0	22
5	5261710	5261791	2	2	1	1	0	12
5	8545403	8545489	2	2	1	1	0	9
5	16326880	16326983	1	1	1	1	0	6
5	25734912	25735060	2	2	1	1	0	24
