1	1227159	1227246	1	1	1	1	0	11
1	2408842	2408932	2	2	1	1	0	6
1	6764487	6764571	1	1	1	1	0	16
1	8185814	8186021	2	2	1	1	0	9
1	18927137	18927233	1	1	1	0	1	1
1	20473392	20473521	1	1	1	1	0	16
1	21002362	21002447	2	2	1	2	0	22
1	22798914	22799006	2	2	1	1	0	14
1	24390234	24390327	1	1	1	2	0	12
1	24805839	24806796	2	2	1	0	1	1
1	26710481	26710567	2	4	1	1	0	8
1	26716401	26716539	2	2	1	1	0	19
1	28774340	28774433	2	2	1	1	0	14
2	297632	297732	2	2	1	1	0	15
2	6040627	6040715	1	1	1	1	0	15
2	8439341	8439562	1	1	1	1	0	1
2	8726949	8727050	1	1	1	1	0	22
2	10289275	10289399	2	2	1	1	0	4
2	18911520	18911607	1	1	1	1	0	12
3	2061123	2061608	1	1	1	1	0	9
3	6476681	6476766	1	1	1	1	0	10
3	8196585	8196675	1	1	1	1	0	16
3	9190803	9190933	1	1	1	1	0	16
3	18316062	18316145	2	2	1	1	0	13
3	20390312	20390587	2	2	1	1	0	15
4	772619	772698	2	2	1	1	0	25
4	6851996	6852120	2	2	1	1	0	15
4	11460346	11460642	1	1	1	1	0	23
4	12760493	12760599	2	2	1	1	0	25
5	6826798	6826989	1	1	1	1	0	20
5	15950789	15950987	1	1	1	0	1	2
5	17269871	17269954	2	2	1	1	0	21
5	17571660	17571748	2	2	1	1	0	11
5	19555130	19555220	2	2	1	1	0	22
