1	7146042	7146133	1	1	1	0	1	1
1	7387291	7387406	2	2	1	1	0	24
1	10674902	10675003	1	1	1	1	0	4
1	20196661	20196747	2	2	1	1	0	13
1	28530064	28530365	2	2	1	1	0	22
2	2929196	2929289	1	1	1	1	0	7
2	19005062	19005209	2	2	1	1	0	18
3	4675551	4675668	1	1	1	1	0	22
3	4988371	4988462	1	1	1	1	0	11
3	16467632	16467707	1	1	1	2	0	19
3	18141111	18141207	2	2	1	1	0	12
4	8055642	8055929	1	1	1	1	0	13
4	14111496	14111566	1	1	1	1	0	25
5	25547320	25547404	1	1	1	1	0	8
5	26390137	26390206	2	2	1	1	0	10
5	26594417	26594568	1	1	1	1	0	13
