1	1144785	1144875	2	2	1	1	0	7
1	5291321	5292023	1	1	1	1	0	12
1	5888453	5888552	1	1	1	0	1	1
1	17173329	17173431	2	2	1	1	0	5
1	19323739	19323827	2	2	1	1	0	12
1	21031229	21031356	1	1	1	1	0	18
1	22053526	22053615	1	1	1	1	0	10
1	24540752	24540853	1	1	1	0	1	3
1	26710481	26710567	2	4	1	1	0	4
1	29118073	29118211	1	1	1	0	1	2
1	29986396	29986482	1	1	1	1	0	20
2	13998976	13999134	2	2	1	1	0	10
2	14801484	14801617	2	2	1	1	0	22
2	14998157	14998353	2	2	1	1	0	14
2	17792654	17792747	1	1	1	1	0	25
2	18965612	18966027	1	1	1	1	0	22
3	1443167	1443248	1	1	1	1	0	17
3	5957281	5957378	1	1	1	1	0	16
3	8740796	8740880	2	2	1	1	0	22
3	19494819	19494902	2	2	1	1	0	7
4	7350321	7350410	2	2	1	0	1	3
4	7903499	7903650	2	2	1	1	0	9
4	11516339	11516534	1	1	1	1	0	15
4	11647023	11647507	2	2	1	1	0	22
4	13555848	13556895	2	2	1	1	0	20
4	14819797	14819898	2	2	1	1	0	19
4	14996746	14996841	2	2	1	3	0	13
4	16986110	16986211	1	1	1	1	0	20
4	17062092	17062259	2	2	1	1	0	6
4	17788305	17788647	2	2	1	1	0	14
4	17803641	17803723	2	2	1	1	0	15
5	1945234	1945375	1	1	1	1	0	12
5	3363369	3363720	1	1	1	0	1	3
5	3429635	3429719	2	2	1	2	0	22
5	5081191	5081289	1	1	1	1	0	8
5	5937900	5937993	1	1	1	1	0	23
5	6511143	6511308	2	2	1	1	0	19
5	9258620	9258710	2	2	1	1	0	12
5	21724285	21724515	2	2	1	1	0	16
