1	5677635	5677724	2	2	1	1	0	11
1	8861000	8861124	1	1	1	1	0	21
1	24029887	24029986	1	1	1	1	0	22
1	25328496	25328581	2	2	1	1	0	22
2	7244738	7244814	1	1	1	0	1	1
2	10563238	10563813	1	1	1	1	0	20
2	14099129	14099519	1	1	1	1	0	9
3	967517	967632	1	1	1	1	0	13
3	2458289	2458411	1	1	1	1	0	10
3	3778514	3778602	2	2	1	0	1	1
3	5330931	5331053	1	1	1	1	0	21
3	5332957	5333040	1	1	1	1	0	24
3	5400559	5400654	2	2	1	1	0	15
3	5670207	5670298	2	2	1	1	0	5
3	9454677	9454865	2	2	1	0	1	1
3	22966147	22966233	1	1	1	1	0	18
3	23053276	23053374	1	1	1	1	0	21
4	14169443	14169536	1	3	1	1	0	8
4	14774302	14774409	2	2	1	0	1	1
4	14820093	14820184	2	2	1	1	0	19
4	16428747	16428833	2	2	1	1	0	7
4	17308891	17309051	1	1	1	1	0	7
5	4786591	4786668	2	2	1	1	0	16
5	10542397	10542488	2	2	1	0	1	16
5	16809464	16809569	2	2	1	0	1	16
5	25719152	25719232	1	1	1	1	0	8
5	26381929	26382184	1	1	1	1	0	6
