1	1190906	1191224	2	2	1	2	0	10
1	1854617	1854734	2	2	1	1	0	15
1	7146042	7146133	1	1	1	2	0	11
1	10134582	10134685	1	1	1	0	1	1
1	29346159	29346490	1	1	1	1	0	21
2	6315287	6315408	1	1	1	1	0	5
2	9265894	9266202	2	2	1	0	1	3
2	10287438	10287536	2	2	1	1	0	24
2	11110200	11110285	2	2	1	1	0	12
2	17252131	17252226	1	1	1	1	0	8
2	17946568	17946650	1	1	1	0	1	1
3	4568255	4568388	2	2	1	1	0	8
3	4593271	4593351	2	2	1	1	0	17
3	5670207	5670298	2	2	1	1	0	3
3	19517491	19517588	2	2	1	1	0	18
3	22157257	22157353	2	2	1	0	1	1
3	23052435	23052744	1	1	1	0	1	1
4	7093855	7094027	2	2	1	1	0	13
4	7994317	7994413	2	2	1	1	0	17
4	18023267	18023334	1	1	1	1	0	12
5	555797	556120	2	2	1	0	1	2
5	7166650	7166831	1	1	1	1	0	13
5	7705836	7706039	1	1	1	1	0	3
5	19134472	19134557	2	2	1	1	0	21
5	25166983	25167073	2	2	1	1	0	4
5	25333672	25333947	2	2	1	1	0	25
