5	3497624	3497784	1	1	1	1	0	10
5	4945474	4945843	1	1	1	1	0	13
5	5239294	5240311	1	1	1	1	0	33
5	8366731	8366823	1	1	1	1	0	19
5	8366933	8367047	1	1	1	1	0	33
5	9807891	9807998	2	2	1	1	0	35
5	13832008	13832092	1	1	1	1	0	50
5	15381443	15381582	2	2	1	0	1	24
5	15384590	15384760	2	2	1	0	1	24
5	16903949	16904027	1	1	1	1	0	35
5	19137203	19137294	1	1	1	1	0	25
5	19137451	19137534	1	1	1	1	0	20
5	21634000	21634098	2	2	1	1	0	56
5	22247645	22247729	1	1	1	1	0	34
5	22961993	22962138	2	2	1	1	0	39
5	23007206	23007297	1	1	1	1	0	4
5	23007408	23007499	1	1	1	1	0	11
5	23007610	23007696	1	1	1	1	0	37
5	23802099	23802209	2	2	1	1	0	36
5	24107736	24107840	2	2	1	1	0	21
5	24107904	24108011	2	2	1	1	0	44
5	25394279	25394699	2	2	1	1	0	15
