1	608712	608815	2	2	1	1	0	14
1	2456021	2456113	1	1	1	0	1	24
1	2459476	2459570	1	1	1	0	1	24
1	2464238	2464330	2	2	1	0	1	24
1	20716817	20716904	2	2	1	0	1	3
1	24840120	24840190	1	1	1	2	0	23
1	29821220	29821304	2	2	1	1	0	19
2	2764663	2765090	1	1	1	2	0	20
2	6879387	6879496	2	2	1	1	0	14
3	100819	100969	2	2	1	1	0	13
3	1001329	1001435	2	2	1	1	0	12
3	1311496	1311635	2	2	1	1	0	9
3	3768630	3768730	2	2	1	1	0	12
3	5180937	5181019	2	2	1	1	0	12
3	9157959	9158041	2	2	1	1	0	13
3	9270078	9270193	2	2	1	1	0	7
3	19228038	19228122	2	2	1	0	1	1
3	19342582	19342660	1	1	1	1	0	19
3	21244377	21244623	2	2	1	1	0	23
4	5418903	5419107	1	1	1	1	0	22
4	7867495	7868429	1	1	1	1	0	24
4	11262135	11262325	2	2	1	1	0	14
4	16486468	16486637	2	2	1	1	0	6
5	372394	372486	1	1	1	0	1	2
5	565179	565269	2	2	1	1	0	15
5	1661255	1661363	1	1	1	1	0	12
5	2023730	2023832	2	2	1	1	0	11
5	4425554	4425637	2	2	1	1	0	13
5	4945322	4945439	1	1	1	1	0	13
5	18078080	18078246	2	2	1	1	0	17
